country;dimension;group;item;lat_mean;lat_var;a;b1;b2;b3;b4
PRT;R;1;R8;0;1;2,521671198;-0,127145532;0,692136187;1,528138769;2,302991267
PRT;R;2;R1;-0,715779056;1,406915951;0,780227937;-1,934622578;-0,961814659;1,56624188;3,272858691
PRT;R;2;R2;-0,715779056;1,406915951;1,530752316;-0,203257108;0,485838415;1,861711622;3,022198048
PRT;R;2;R3;-0,715779056;1,406915951;1,273995843;0,27860738;1,226278769;2,330368392;3,204687607
PRT;R;2;R4;-0,715779056;1,406915951;1,916543258;-0,650448878;0,409755509;1,212461491;2,26792624
PRT;R;2;R5;-0,715779056;1,406915951;2,290370723;-0,082193085;0,797654897;1,722410648;2,639916283
PRT;R;2;R6;-0,715779056;1,406915951;2,241064469;-0,526957698;0,244419444;1,144984952;2,120239638
PRT;R;2;R7;-0,715779056;1,406915951;1,919131765;-0,469417758;0,523131565;1,539718589;2,54651165
PRT;R;2;R8;-0,715779056;1,406915951;2,521671198;-0,127145532;0,692136187;1,528138769;2,302991267
PRT;I;1;I1;0;1;2,087309245;-1,034956303;-0,457074792;0,249304529;1,235875805
PRT;I;1;I2;0;1;1,611166174;-1,474904638;-0,797696208;0,025077775;1,114313991
PRT;I;1;I3;0;1;2,634194438;-0,931724076;-0,348651139;0,178222408;0,960594211
PRT;I;1;I4;0;1;2,084119505;-0,752973821;-0,174310684;0,473559719;1,34158439
PRT;I;1;I5;0;1;4,683730414;-0,592728022;-0,152745483;0,451644241;1,127961463
PRT;I;1;I6;0;1;2,364503421;-0,821606909;-0,179694035;0,394743276;1,228431032
PRT;I;1;I7;0;1;4,302898259;-0,58303508;-0,045740297;0,491670816;1,336243983
PRT;I;1;I8;0;1;1,86286568;-0,613945827;0,075180544;0,702157237;1,548123033
PRT;I;2;I1;-0,044228253;1,026673617;1,259824134;-1,621237309;-0,940707502;-0,091618175;1,166509978
PRT;I;2;I2;-0,044228253;1,026673617;1,611166174;-1,474904638;-0,797696208;0,025077775;1,114313991
PRT;I;2;I3;-0,044228253;1,026673617;2,634194438;-0,931724076;-0,348651139;0,178222408;0,960594211
PRT;I;2;I4;-0,044228253;1,026673617;2,084119505;-0,752973821;-0,174310684;0,473559719;1,34158439
PRT;I;2;I5;-0,044228253;1,026673617;4,683730414;-0,592728022;-0,152745483;0,451644241;1,127961463
PRT;I;2;I6;-0,044228253;1,026673617;2,364503421;-0,821606909;-0,179694035;0,394743276;1,228431032
PRT;I;2;I7;-0,044228253;1,026673617;4,302898259;-0,58303508;-0,045740297;0,491670816;1,336243983
PRT;I;2;I8;-0,044228253;1,026673617;1,522704863;-0,273288088;0,422101085;1,145121355;2,281036072
PRT;A;1;A1;0;1;1,655936518;-0,267996239;0,477401401;1,29078008;2,276697955
PRT;A;1;A2;0;1;1,805870052;-0,861531737;-0,228672865;0,594975095;1,604243181
PRT;A;1;A3;0;1;2,02541178;-0,629519845;0,077675766;0,719405611;1,652596601
PRT;A;1;A4;0;1;2,72104947;-0,811692158;-0,219693579;0,420034184;1,207658505
PRT;A;1;A5;0;1;2,157494163;-0,830223028;-0,284793621;0,356405849;1,316954005
PRT;A;1;A6;0;1;1,818720757;-1,172583645;-0,612165034;0,138265737;1,130302826
PRT;A;1;A7;0;1;1,260144364;-1,06931884;-0,166718942;0,67146144;1,851998348
PRT;A;1;A8;0;1;2,361234047;-0,546297401;0,122185197;1,024124671;1,831094961
PRT;A;2;A1;-0,017771607;1,111060222;1,655936518;-0,267996239;0,477401401;1,29078008;2,276697955
PRT;A;2;A2;-0,017771607;1,111060222;1,805870052;-0,861531737;-0,228672865;0,594975095;1,604243181
PRT;A;2;A3;-0,017771607;1,111060222;1,155805422;-1,31456227;-0,542787229;0,372970315;1,799230392
PRT;A;2;A4;-0,017771607;1,111060222;2,72104947;-0,811692158;-0,219693579;0,420034184;1,207658505
PRT;A;2;A5;-0,017771607;1,111060222;1,691599032;-1,341043202;-0,636028001;0,026527174;0,943737105
PRT;A;2;A6;-0,017771607;1,111060222;1,818720757;-1,172583645;-0,612165034;0,138265737;1,130302826
PRT;A;2;A7;-0,017771607;1,111060222;0,995240815;-0,750689599;0,12134306;1,223010836;2,774738087
PRT;A;2;A8;-0,017771607;1,111060222;1,593648816;-0,733451184;-0,084880965;0,777053187;1,677341497
PRT;S;1;S1;0;1;1,097001238;-1,761256267;-0,582908269;0,431894947;1,656764322
PRT;S;1;S2;0;1;1,319731298;-1,772968948;-0,909993692;0,259973849;1,80187929
PRT;S;1;S3;0;1;2,560150618;-0,511005436;0,094701396;0,868862974;1,736977145
PRT;S;1;S4;0;1;1,003870433;-1,940148426;-0,753974632;0,54336232;2,507466325
PRT;S;1;S5;0;1;3,348377213;-0,611835147;-0,109531725;0,744648227;1,989652276
PRT;S;1;S6;0;1;1,424820565;-0,731896076;0,047411044;0,977731163;2,196351801
PRT;S;1;S7;0;1;1,654374576;-0,906811392;-0,130355703;0,760412186;1,86419705
PRT;S;1;S8;0;1;1,933812443;-0,418350591;0,458144749;1,532286858;2,721680119
PRT;S;2;S1;0,55744517;0,857012035;1,192834813;-1,137536417;-0,255063817;0,79047485;1,906050295
PRT;S;2;S2;0,55744517;0,857012035;1,161548948;-2,423130822;-1,534652576;-0,30976715;1,21900125
PRT;S;2;S3;0,55744517;0,857012035;2,560150618;-0,511005436;0,094701396;0,868862974;1,736977145
PRT;S;2;S4;0,55744517;0,857012035;0,958972129;-1,394756873;-0,220765634;1,313755597;3,265643127
PRT;S;2;S5;0,55744517;0,857012035;3,387121795;-0,687444759;-0,125531046;0,503279017;1,334490326
PRT;S;2;S6;0,55744517;0,857012035;1,424820565;-0,731896076;0,047411044;0,977731163;2,196351801
PRT;S;2;S7;0,55744517;0,857012035;1,654374576;-0,906811392;-0,130355703;0,760412186;1,86419705
PRT;S;2;S8;0,55744517;0,857012035;1,614617707;-0,598317067;0,337296781;1,230627785;2,410419894
PRT;E;1;E1;0;1;1,471781058;-0,218231666;0,635459518;1,525849095;2,808634389
PRT;E;1;E2;0;1;1,301218729;-0,787285005;0,330988616;1,647758567;3,268510128
PRT;E;1;E3;0;1;1,403145103;-1,750685253;-0,873306116;0,365068593;1,818459629
PRT;E;1;E4;0;1;1,004480627;-0,008793678;1,204759445;2,674367084;5,12140041
PRT;E;1;E5;0;1;0,948086924;-2,442809804;-1,412305175;0,139872314;1,655323138
PRT;E;1;E6;0;1;2,201600955;-0,540453899;0,222615612;1,046780209;2,160060216
PRT;E;1;E7;0;1;1,906386722;-0,503244899;0,199325509;1,194207311;2,253082834
PRT;E;1;E8;0;1;1,337331325;-1,025609316;-0,316233883;0,780680208;2,185385817
PRT;E;2;E1;-0,021872689;1,337795979;1,180627707;-0,012493761;1,175981419;2,561792331;4,28326443
PRT;E;2;E2;-0,021872689;1,337795979;1,301218729;-0,787285005;0,330988616;1,647758567;3,268510128
PRT;E;2;E3;-0,021872689;1,337795979;1,403145103;-1,750685253;-0,873306116;0,365068593;1,818459629
PRT;E;2;E4;-0,021872689;1,337795979;1,171128147;-0,683702179;0,365390318;1,529870325;2,962137183
PRT;E;2;E5;-0,021872689;1,337795979;0,968920496;-1,929524357;-0,938759446;0,358538157;2,063773637
PRT;E;2;E6;-0,021872689;1,337795979;1,942562611;-1,174976181;-0,478759384;0,463528486;1,411833977
PRT;E;2;E7;-0,021872689;1,337795979;1,062431988;-0,22732441;0,942137919;2,099189801;3,572442909
PRT;E;2;E8;-0,021872689;1,337795979;1,337331325;-1,025609316;-0,316233883;0,780680208;2,185385817
PRT;C;1;C1;0;1;1,809864116;-0,511157282;0,272913191;1,186214655;2,342059718
PRT;C;1;C2;0;1;1,596505727;-0,998169655;-0,048554502;1,100497013;2,519815428
PRT;C;1;C3;0;1;2,555793277;-0,648159245;0,077745085;0,900826863;1,906075685
PRT;C;1;C4;0;1;1,692990227;-0,588743927;0,242134155;1,370465104;3,902789414
PRT;C;1;C5;0;1;1,301984171;-1,196690331;-0,222747846;0,876071433;2,326851193
PRT;C;1;C6;0;1;1,515286095;-0,633712939;0,262773642;1,367537488;2,730135938
PRT;C;1;C7;0;1;1,711857254;-0,486082664;0,296024533;1,311276686;2,862014666
PRT;C;1;C8;0;1;1,76808267;-0,868211932;0,045209619;1,323680041;2,417608442
PRT;C;2;C1;-0,26943238;1,354705389;1,809864116;-0,511157282;0,272913191;1,186214655;2,342059718
PRT;C;2;C2;-0,26943238;1,354705389;1,596505727;-0,998169655;-0,048554502;1,100497013;2,519815428
PRT;C;2;C3;-0,26943238;1,354705389;2,555793277;-0,648159245;0,077745085;0,900826863;1,906075685
PRT;C;2;C4;-0,26943238;1,354705389;1,743407649;-1,005636749;-0,058258827;1,155260425;2,577135077
PRT;C;2;C5;-0,26943238;1,354705389;1,651693083;-0,581774707;0,253379383;1,002488929;2,183448244
PRT;C;2;C6;-0,26943238;1,354705389;1,515286095;-0,633712939;0,262773642;1,367537488;2,730135938
PRT;C;2;C7;-0,26943238;1,354705389;1,812771605;-0,078407422;0,593487995;1,466282872;2,869146575
PRT;C;2;C8;-0,26943238;1,354705389;1,76808267;-0,868211932;0,045209619;1,323680041;2,417608442
ROU;R;1;R1;0;1;0,831926305;-1,732174592;-0,652477066;1,046911345;2,346361259
ROU;R;1;R2;0;1;1,741254976;-0,554835022;0,114086318;1,025509779;1,997668463
ROU;R;1;R3;0;1;0,972013975;-0,546336682;0,780535222;1,957255876;3,532044351
ROU;R;1;R4;0;1;1,909009929;-1,301512176;-0,506539999;0,147887611;1,069534974
ROU;R;1;R5;0;1;2,572131927;-0,130760511;0,707552326;1,440780733;2,07027096
ROU;R;1;R6;0;1;2,747392408;-0,858929178;-0,036557409;0,637420202;1,486838148
ROU;R;1;R7;0;1;2,119442515;-0,473132511;0,444137003;1,301451413;2,099265682
ROU;R;1;R8;0;1;2,605341347;-0,150426577;0,526071352;1,134551293;2,208892328
ROU;R;2;R1;-0,612235858;1,273661168;0,831926305;-1,732174592;-0,652477066;1,046911345;2,346361259
ROU;R;2;R2;-0,612235858;1,273661168;1,741254976;-0,554835022;0,114086318;1,025509779;1,997668463
ROU;R;2;R3;-0,612235858;1,273661168;0,933039888;0,470383187;1,623258537;2,638552344;3,739623729
ROU;R;2;R4;-0,612235858;1,273661168;1,236022547;-1,051300249;-0,047446109;0,906479564;2,376610017
ROU;R;2;R5;-0,612235858;1,273661168;1,13175449;0,438310704;1,725699502;2,731557123;3,5468166
ROU;R;2;R6;-0,612235858;1,273661168;2,242484227;-0,651965429;-0,002572966;0,807633807;1,573118889
ROU;R;2;R7;-0,612235858;1,273661168;1,429339325;-0,128974579;0,93595746;2,023968219;2,913286982
ROU;R;2;R8;-0,612235858;1,273661168;2,605341347;-0,150426577;0,526071352;1,134551293;2,208892328
ROU;I;1;I1;0;1;1,30615315;-2,071739019;-1,149675612;-0,156239474;1,018129096
ROU;I;1;I2;0;1;1,570855599;-1,781570188;-1,030695215;-0,212514615;0,998068275
ROU;I;1;I3;0;1;2,281578109;-1,353532414;-0,600937123;0,119891617;1,20409488
ROU;I;1;I4;0;1;1,949919239;-1,177059291;-0,490562903;0,155860802;1,094273643
ROU;I;1;I5;0;1;4,084819233;-0,84317939;-0,278229627;0,365869856;1,212315337
ROU;I;1;I6;0;1;2,193991589;-0,855781357;-0,211011712;0,407696185;1,374557179
ROU;I;1;I7;0;1;4,354767602;-0,900704078;-0,24814072;0,388970437;1,230762187
ROU;I;1;I8;0;1;1,823122734;-1,136393206;-0,373003379;0,439078308;1,367067022
ROU;I;2;I1;0,079149431;1,543423462;1,30615315;-2,071739019;-1,149675612;-0,156239474;1,018129096
ROU;I;2;I2;0,079149431;1,543423462;1,570855599;-1,781570188;-1,030695215;-0,212514615;0,998068275
ROU;I;2;I3;0,079149431;1,543423462;2,281578109;-1,353532414;-0,600937123;0,119891617;1,20409488
ROU;I;2;I4;0,079149431;1,543423462;1,949919239;-1,177059291;-0,490562903;0,155860802;1,094273643
ROU;I;2;I5;0,079149431;1,543423462;4,084819233;-0,84317939;-0,278229627;0,365869856;1,212315337
ROU;I;2;I6;0,079149431;1,543423462;2,193991589;-0,855781357;-0,211011712;0,407696185;1,374557179
ROU;I;2;I7;0,079149431;1,543423462;3,072467459;-0,693951609;-0,085907219;0,586608113;1,484999739
ROU;I;2;I8;0,079149431;1,543423462;1,271710017;-0,456079133;0,124556093;0,800154412;1,821161469
ROU;A;1;A1;0;1;1,379087071;-0,468385286;0,340991485;1,172456287;2,223355384
ROU;A;1;A2;0;1;2,012106292;-1,112240455;-0,512752092;0,181645957;1,099485458
ROU;A;1;A3;0;1;1,370613539;-1,166569617;-0,34134567;0,680237673;1,622176866
ROU;A;1;A4;0;1;2,641880374;-0,721695807;-0,220002122;0,385801724;1,097243737
ROU;A;1;A5;0;1;1,974891445;-1,187701285;-0,545791198;0,022033595;0,847926561
ROU;A;1;A6;0;1;1,810349432;-1,201298186;-0,699558648;0,02129238;0,867528981
ROU;A;1;A7;0;1;0,911035304;-0,665192498;0,275000164;1,231340147;2,53559461
ROU;A;1;A8;0;1;1,918048844;-0,893049339;-0,093027813;0,728260939;1,822309608
ROU;A;2;A1;0,186125472;0,791513521;1,379087071;-0,468385286;0,340991485;1,172456287;2,223355384
ROU;A;2;A2;0,186125472;0,791513521;2,012106292;-1,112240455;-0,512752092;0,181645957;1,099485458
ROU;A;2;A3;0,186125472;0,791513521;1,541394536;-1,825147245;-0,973152497;-0,309326047;0,931882606
ROU;A;2;A4;0,186125472;0,791513521;2,641880374;-0,721695807;-0,220002122;0,385801724;1,097243737
ROU;A;2;A5;0,186125472;0,791513521;1,974891445;-1,187701285;-0,545791198;0,022033595;0,847926561
ROU;A;2;A6;0,186125472;0,791513521;1,810349432;-1,201298186;-0,699558648;0,02129238;0,867528981
ROU;A;2;A7;0,186125472;0,791513521;0,911035304;-0,665192498;0,275000164;1,231340147;2,53559461
ROU;A;2;A8;0,186125472;0,791513521;2,191606199;-0,862395893;-0,394192192;0,220245915;1,118548635
ROU;S;1;S1;0;1;1,327695622;-1,788573183;-0,890538235;0,060468102;1,233728198
ROU;S;1;S2;0;1;1,114777735;-1,756004948;-0,72800947;0,267350086;1,676369697
ROU;S;1;S3;0;1;2,063270556;-0,972884327;-0,232982859;0,476628578;1,420055293
ROU;S;1;S4;0;1;1,104293602;-1,412245128;-0,344285317;0,586550394;1,991966649
ROU;S;1;S5;0;1;2,359618795;-1,108644309;-0,428831263;0,201696575;1,064257395
ROU;S;1;S6;0;1;1,847712042;-0,523411813;0,182391033;0,940490415;1,808528384
ROU;S;1;S7;0;1;2,169850622;-0,591276006;0,044220099;0,650313862;1,35938646
ROU;S;1;S8;0;1;1,833624164;-0,338144497;0,500345108;1,413669676;2,383772493
ROU;S;2;S1;0,374464406;1,021989125;1,327695622;-1,788573183;-0,890538235;0,060468102;1,233728198
ROU;S;2;S2;0,374464406;1,021989125;1,114777735;-1,756004948;-0,72800947;0,267350086;1,676369697
ROU;S;2;S3;0,374464406;1,021989125;2,063270556;-0,972884327;-0,232982859;0,476628578;1,420055293
ROU;S;2;S4;0,374464406;1,021989125;1,104293602;-1,412245128;-0,344285317;0,586550394;1,991966649
ROU;S;2;S5;0,374464406;1,021989125;2,359618795;-1,108644309;-0,428831263;0,201696575;1,064257395
ROU;S;2;S6;0,374464406;1,021989125;1,847712042;-0,523411813;0,182391033;0,940490415;1,808528384
ROU;S;2;S7;0,374464406;1,021989125;2,169850622;-0,591276006;0,044220099;0,650313862;1,35938646
ROU;S;2;S8;0,374464406;1,021989125;1,833624164;-0,338144497;0,500345108;1,413669676;2,383772493
ROU;E;1;E1;0;1;1,516207573;-0,402918635;0,317852631;1,248590724;2,454190482
ROU;E;1;E2;0;1;1,624823004;-0,327192201;0,521149867;1,430196834;2,684878341
ROU;E;1;E3;0;1;1,992049145;-1,10810047;-0,493778708;0,207507167;1,184440915
ROU;E;1;E4;0;1;1,553842581;-0,417773784;0,425116301;1,649041763;2,474937446
ROU;E;1;E5;0;1;1,287441173;-1,675790194;-0,972689687;-0,086140771;1,116824658
ROU;E;1;E6;0;1;2,625787036;-0,815098241;-0,084656283;0,644485412;1,614460883
ROU;E;1;E7;0;1;1,60439084;-0,433938054;0,169041301;0,78982545;1,75611666
ROU;E;1;E8;0;1;1,63266974;-1,027210028;-0,315012802;0,420369112;1,329496348
ROU;E;2;E1;-0,034012992;0,64963415;1,516207573;-0,402918635;0,317852631;1,248590724;2,454190482
ROU;E;2;E2;-0,034012992;0,64963415;1,624823004;-0,327192201;0,521149867;1,430196834;2,684878341
ROU;E;2;E3;-0,034012992;0,64963415;1,992049145;-1,10810047;-0,493778708;0,207507167;1,184440915
ROU;E;2;E4;-0,034012992;0,64963415;2,037612274;-0,856589018;-0,190836764;0,408897301;1,147072092
ROU;E;2;E5;-0,034012992;0,64963415;1,287441173;-1,675790194;-0,972689687;-0,086140771;1,116824658
ROU;E;2;E6;-0,034012992;0,64963415;2,853263339;-0,951035878;-0,334797896;0,2010412;0,888869212
ROU;E;2;E7;-0,034012992;0,64963415;1,60439084;-0,433938054;0,169041301;0,78982545;1,75611666
ROU;E;2;E8;-0,034012992;0,64963415;1,63266974;-1,027210028;-0,315012802;0,420369112;1,329496348
ROU;C;1;C1;0;1;1,995966753;-0,357331065;0,436689064;1,261533035;2,366497092
ROU;C;1;C2;0;1;1,681212358;-0,584786318;0,376339154;1,141078172;2,187308672
ROU;C;1;C3;0;1;2,530106655;-0,690431601;0,155626302;0,908526187;1,60530104
ROU;C;1;C4;0;1;2,215822955;-0,419200367;0,367719761;1,186726028;2,14567913
ROU;C;1;C5;0;1;1,609554386;-0,786074351;-0,030130295;0,81878913;1,817107819
ROU;C;1;C6;0;1;1,103637016;-2,611343361;-1,669886753;-0,67251776;1,096018478
ROU;C;1;C7;0;1;2,05113562;-0,161450528;0,648125372;1,407257153;2,334064921
ROU;C;1;C8;0;1;1,657890081;-0,499248601;0,403895295;1,409666396;2,465281878
ROU;C;2;C1;-0,323117621;1,181784233;1,995966753;-0,357331065;0,436689064;1,261533035;2,366497092
ROU;C;2;C2;-0,323117621;1,181784233;1,681212358;-0,584786318;0,376339154;1,141078172;2,187308672
ROU;C;2;C3;-0,323117621;1,181784233;2,530106655;-0,690431601;0,155626302;0,908526187;1,60530104
ROU;C;2;C4;-0,323117621;1,181784233;1,565337555;-0,890991255;-0,136587752;0,976066845;1,802017184
ROU;C;2;C5;-0,323117621;1,181784233;1,609554386;-0,786074351;-0,030130295;0,81878913;1,817107819
ROU;C;2;C6;-0,323117621;1,181784233;0,92904836;-2,099578595;-0,927713427;0,32273174;1,668344948
ROU;C;2;C7;-0,323117621;1,181784233;2,05113562;-0,161450528;0,648125372;1,407257153;2,334064921
ROU;C;2;C8;-0,323117621;1,181784233;1,657890081;-0,499248601;0,403895295;1,409666396;2,465281878
SGP;R;1;R1;0;1;1,247950842;-1,687907457;-0,953887445;0,517393409;1,884960447
SGP;R;1;R2;0;1;2,074765485;-0,460340339;0,207017719;1,188380677;2,090160423
SGP;R;1;R3;0;1;1,698048774;-0,528363623;0,251337112;1,195929699;2,149975204
SGP;R;1;R4;0;1;1,783597274;-1,224354846;-0,43927753;0,420518379;1,400703745
SGP;R;1;R5;0;1;2,590944051;-0,556141677;0,275752354;1,19547338;1,983940796
SGP;R;1;R6;0;1;2,663413645;-0,690757107;0,067641002;0,822960538;1,729094104
SGP;R;1;R7;0;1;2,603860093;-0,786809983;-0,016183817;0,857805125;1,679279248
SGP;R;1;R8;0;1;2,669337263;-0,462805698;0,332646643;1,149058197;1,958294184
SGP;R;2;R1;-0,579044789;0,984910871;1,251700446;-1,48703988;-0,731277076;0,715941978;1,86121076
SGP;R;2;R2;-0,579044789;0,984910871;2,006821499;-0,717243639;-0,051402365;0,787795599;1,715835409
SGP;R;2;R3;-0,579044789;0,984910871;1,967427842;-0,361869365;0,521769167;1,386937415;2,31615922
SGP;R;2;R4;-0,579044789;0,984910871;2,343179498;-0,750870566;-0,05722797;0,704394321;1,530316103
SGP;R;2;R5;-0,579044789;0,984910871;2,590944051;-0,556141677;0,275752354;1,19547338;1,983940796
SGP;R;2;R6;-0,579044789;0,984910871;2,663413645;-0,690757107;0,067641002;0,822960538;1,729094104
SGP;R;2;R7;-0,579044789;0,984910871;2,458693889;-0,889952153;-0,105608891;0,716244225;1,608989486
SGP;R;2;R8;-0,579044789;0,984910871;2,669337263;-0,462805698;0,332646643;1,149058197;1,958294184
SGP;I;1;I1;0;1;1,747202915;-1,74123406;-1,031756621;0,054225753;1,065953339
SGP;I;1;I2;0;1;1,725659616;-1,690156689;-1,020189291;-0,168387782;0,897986351
SGP;I;1;I3;0;1;2,792956038;-1,216934334;-0,635857629;0,042264583;0,901532064
SGP;I;1;I4;0;1;1,918176954;-1,250024588;-0,500714916;0,339820959;1,296608792
SGP;I;1;I5;0;1;3,786903391;-0,936669327;-0,365595248;0,316400647;1,067307303
SGP;I;1;I6;0;1;2,465429673;-1,217832333;-0,603631611;0,101817103;0,979898643
SGP;I;1;I7;0;1;3,120646313;-0,914503713;-0,302029071;0,380296429;1,148748417
SGP;I;1;I8;0;1;1,410244585;-1,121342272;-0,341682339;0,604862679;1,743059479
SGP;I;2;I1;-0,091803584;1,022151372;1,802078688;-1,759855022;-1,092697578;-0,149705781;0,839928119
SGP;I;2;I2;-0,091803584;1,022151372;1,725659616;-1,690156689;-1,020189291;-0,168387782;0,897986351
SGP;I;2;I3;-0,091803584;1,022151372;2,792956038;-1,216934334;-0,635857629;0,042264583;0,901532064
SGP;I;2;I4;-0,091803584;1,022151372;1,918176954;-1,250024588;-0,500714916;0,339820959;1,296608792
SGP;I;2;I5;-0,091803584;1,022151372;3,786903391;-0,936669327;-0,365595248;0,316400647;1,067307303
SGP;I;2;I6;-0,091803584;1,022151372;2,465429673;-1,217832333;-0,603631611;0,101817103;0,979898643
SGP;I;2;I7;-0,091803584;1,022151372;3,120646313;-0,914503713;-0,302029071;0,380296429;1,148748417
SGP;I;2;I8;-0,091803584;1,022151372;1,212452139;-0,795587158;0,105664849;1,083677127;2,321946274
SGP;A;1;A1;0;1;1,700154522;-0,647123383;0,098326826;0,997713695;1,884446815
SGP;A;1;A2;0;1;2,148791025;-0,905780056;-0,22276091;0,570056629;1,490720976
SGP;A;1;A3;0;1;1,446891639;-1,098455374;-0,189115687;0,795063547;1,82099032
SGP;A;1;A4;0;1;2,326605226;-0,854038898;-0,251208019;0,481071196;1,255276965
SGP;A;1;A5;0;1;2,28525773;-0,799500013;-0,045891018;0,693238149;1,495058999
SGP;A;1;A6;0;1;1,805827654;-1,340882095;-0,720537131;0,086475103;0,941806398
SGP;A;1;A7;0;1;0,986786788;-1,380066084;-0,239728215;0,816027179;2,022443659
SGP;A;1;A8;0;1;2,085967681;-0,870939473;-0,049036388;0,830118453;1,724340879
SGP;A;2;A1;0,185894985;0,928550414;1,700154522;-0,647123383;0,098326826;0,997713695;1,884446815
SGP;A;2;A2;0,185894985;0,928550414;2,148791025;-0,905780056;-0,22276091;0,570056629;1,490720976
SGP;A;2;A3;0,185894985;0,928550414;1,442687365;-1,270498068;-0,495007974;0,362709031;1,423377134
SGP;A;2;A4;0,185894985;0,928550414;2,326605226;-0,854038898;-0,251208019;0,481071196;1,255276965
SGP;A;2;A5;0,185894985;0,928550414;2,253364343;-0,793931925;-0,167290516;0,508658783;1,340148124
SGP;A;2;A6;0,185894985;0,928550414;1,805827654;-1,340882095;-0,720537131;0,086475103;0,941806398
SGP;A;2;A7;0,185894985;0,928550414;1,200526175;-0,632619828;0,364364418;1,249237909;2,405042456
SGP;A;2;A8;0,185894985;0,928550414;2,083926466;-0,804565924;-0,133141907;0,578983999;1,489845495
SGP;S;1;S1;0;1;1,331145978;-1,924153686;-1,029930293;0,233189765;1,43196516
SGP;S;1;S2;0;1;1,632142795;-1,587959386;-0,882729086;0,239846763;1,349853829
SGP;S;1;S3;0;1;2,277867405;-1,238145984;-0,530491388;0,349112;1,300830093
SGP;S;1;S4;0;1;1,307048287;-1,73288257;-0,80913093;0,347301561;1,501440106
SGP;S;1;S5;0;1;2,969887602;-1,355731769;-0,684639718;0,101943181;0,968641813
SGP;S;1;S6;0;1;1,799653496;-1,320994498;-0,603597894;0,247063036;1,332654953
SGP;S;1;S7;0;1;2,044814705;-1,258187749;-0,476954253;0,460943185;1,422510384
SGP;S;1;S8;0;1;2,18617451;-1,099537397;-0,311444172;0,6695041;1,650856138
SGP;S;2;S1;0,213445852;0,898447035;1,217007231;-1,640632977;-0,643401158;0,579125224;1,89443034
SGP;S;2;S2;0,213445852;0,898447035;1,511353152;-1,953672727;-1,275891101;-0,09311664;1,124389604
SGP;S;2;S3;0,213445852;0,898447035;2,277867405;-1,238145984;-0,530491388;0,349112;1,300830093
SGP;S;2;S4;0,213445852;0,898447035;1,029437626;-1,57739656;-0,465527714;0,895562042;2,427227426
SGP;S;2;S5;0,213445852;0,898447035;2,969887602;-1,355731769;-0,684639718;0,101943181;0,968641813
SGP;S;2;S6;0,213445852;0,898447035;1,653033625;-1,473026566;-0,773778601;0,071651268;1,180741953
SGP;S;2;S7;0,213445852;0,898447035;1,780432084;-1,559038677;-0,876064257;-0,012806448;1,005278659
SGP;S;2;S8;0,213445852;0,898447035;1,950988756;-1,231948056;-0,445110919;0,561812773;1,56382521
SGP;E;1;E1;0;1;1,629117732;-1,186626778;-0,249463003;0,953669275;2,057390557
SGP;E;1;E2;0;1;1,654180221;-1,10209973;-0,180929896;0,986033817;2,169043292
SGP;E;1;E3;0;1;1,853634212;-1,444362987;-0,600242734;0,412367936;1,551841839
SGP;E;1;E4;0;1;1,485582245;-0,698245206;0,332148183;1,457665506;2,514173047
SGP;E;1;E5;0;1;1,490192192;-1,854978068;-1,000918812;0,172849732;1,411719461
SGP;E;1;E6;0;1;2,419120856;-1,012031974;-0,208418156;0,799842911;1,654980878
SGP;E;1;E7;0;1;1,671343029;-0,976857823;-0,077202116;1,00509142;2,047324008
SGP;E;1;E8;0;1;1,593163303;-1,327867047;-0,531707431;0,442581729;1,51682527
SGP;E;2;E1;0,031425664;0,929031236;1,620081925;-0,821688172;0,135472148;1,263402876;2,368052745
SGP;E;2;E2;0,031425664;0,929031236;1,654180221;-1,10209973;-0,180929896;0,986033817;2,169043292
SGP;E;2;E3;0,031425664;0,929031236;1,853634212;-1,444362987;-0,600242734;0,412367936;1,551841839
SGP;E;2;E4;0,031425664;0,929031236;1,548008677;-0,968526212;-0,015206137;0,966852232;2,069805813
SGP;E;2;E5;0,031425664;0,929031236;1,434648047;-1,485610245;-0,522466091;0,591981006;1,846255672
SGP;E;2;E6;0,031425664;0,929031236;2,301142175;-1,278921749;-0,500980553;0,429801639;1,399901823
SGP;E;2;E7;0,031425664;0,929031236;1,590576692;-0,46876796;0,469844817;1,504262673;2,603448371
SGP;E;2;E8;0,031425664;0,929031236;1,593163303;-1,327867047;-0,531707431;0,442581729;1,51682527
SGP;C;1;C1;0;1;2,093023046;-0,915216795;-0,140740133;0,850903984;1,855372043
SGP;C;1;C2;0;1;1,996177306;-1,152251106;-0,246385598;0,783359104;1,830814662
SGP;C;1;C3;0;1;2,483258573;-0,973280304;-0,171832814;0,681997632;1,494235684
SGP;C;1;C4;0;1;2,648884753;-0,882592017;-0,141742306;0,879018935;1,727486843
SGP;C;1;C5;0;1;2,050862285;-1,038493494;-0,274817595;0,663645898;1,625165829
SGP;C;1;C6;0;1;1,394254354;-1,484134722;-0,573240393;0,816634103;1,982304119
SGP;C;1;C7;0;1;2,287764352;-0,672402922;0,116736692;1,036020893;1,925274579
SGP;C;1;C8;0;1;2,78572644;-0,741594457;-0,010717598;0,924856475;1,705662152
